date,open,high,low,close,volume
2024-02-19,155.959,161.543,155.958,159.882,653360
2024-02-20,159.811,166.44,158.575,163.825,725090
2024-02-21,162.69,167.528,162.0,164.683,835590
2024-02-22,164.682,167.495,163.453,167.228,1351740
2024-02-23,167.128,168.049,163.322,164.64,456190
2024-02-26,164.01,164.01,155.76,158.763,1265170
2024-02-27,158.7,161.9,157.775,161.297,450400
2024-02-28,161.06,161.761,157.895,158.607,380030
2024-02-29,158.5,159.497,156.753,158.695,377160
2024-03-01,158.695,158.998,157.0,158.023,245110
2024-03-04,158.599,159.778,157.242,159.465,344760
2024-03-05,159.081,161.431,159.057,160.882,392730
2024-03-06,160.882,163.424,160.507,162.245,453920
2024-03-07,162.175,164.013,161.567,163.204,406480
2024-03-08,163.1,164.997,162.873,163.331,558690
2024-03-11,163.75,165.82,162.117,164.999,464640
2024-03-12,164.61,165.52,159.4,162.239,718260
2024-03-13,161.858,162.4,157.71,158.03,728780
2024-03-14,158.03,160.386,158.011,159.252,192980
2024-03-15,159.5,160.4,158.964,159.37,143570
2024-03-18,159.0,163.648,159.0,162.95,536470
2024-03-19,163.101,164.233,162.127,163.098,246690
2024-03-20,162.776,165.307,162.106,164.987,374270
2024-03-21,165.1,166.615,163.551,165.691,432180
2024-03-22,165.7,167.63,164.336,166.262,730650
2024-03-25,166.793,169.764,164.6,166.605,872420
2024-03-26,166.605,168.8,164.489,168.208,876780
2024-03-27,167.872,169.09,164.538,165.134,642830
2024-03-28,164.9,168.271,164.01,166.728,626940
2024-03-29,166.395,169.587,166.069,169.308,318980
2024-04-01,171.888,171.888,164.51,165.492,515060
2024-04-02,165.492,167.214,164.922,167.054,236400
2024-04-03,166.37,168.371,165.092,168.079,145630
2024-04-08,167.961,171.844,167.061,171.537,626040
2024-04-09,171.8,174.233,169.11,169.479,395110
2024-04-10,169.56,171.856,169.56,171.21,274500
2024-04-11,169.956,177.02,168.505,176.178,1034850
2024-04-12,176.0,179.521,175.543,177.45,490760
2024-04-15,177.095,181.688,176.54,180.009,558220
2024-04-16,179.19,183.037,178.118,179.957,697200
2024-04-17,180.15,183.73,179.331,183.347,390340
2024-04-18,183.011,185.719,179.502,182.012,481310
2024-04-19,181.217,188.0,181.217,187.333,992880
2024-04-22,189.5,189.5,184.072,184.988,499740
2024-04-23,184.35,187.294,183.11,184.211,381860
2024-04-24,184.233,185.996,183.187,185.195,212550
2024-04-25,184.601,187.5,183.799,185.52,356820
2024-04-26,185.792,187.33,180.519,180.869,832250
2024-04-29,180.965,181.319,177.49,179.371,409100
2024-04-30,180.355,184.088,179.597,181.226,328420
2024-05-06,182.093,188.55,180.277,187.92,538450
2024-05-07,186.643,188.0,184.598,187.635,327660
2024-05-08,187.0,188.714,186.0,186.492,175090
2024-05-09,187.13,189.113,186.57,188.667,298660
2024-05-10,188.302,189.727,186.82,186.963,312040
2024-05-13,188.5,196.285,188.5,193.774,1801040
2024-05-14,193.883,198.192,190.05,196.985,923530
2024-05-15,197.511,199.665,193.556,196.525,616800
2024-05-16,197.5,198.625,192.268,193.262,573160
2024-05-17,192.6,195.529,191.68,192.595,386720
2024-05-20,195.0,196.347,189.357,193.753,488530
2024-05-21,192.993,195.88,191.69,193.278,354460
2024-05-22,192.501,195.459,190.071,190.357,357270
2024-05-23,190.05,192.25,189.027,190.575,341450
2024-05-24,190.956,195.631,190.496,193.482,424220
2024-05-27,193.5,198.0,192.4,197.304,428150
2024-05-28,197.32,200.357,196.047,197.584,384580
2024-05-29,197.927,203.66,195.723,202.678,682060
2024-05-30,202.6,203.047,199.512,199.965,344100
2024-05-31,200.698,202.345,194.5,195.037,500290
2024-06-03,196.246,203.67,194.01,199.362,958410
2024-06-04,199.9,202.66,198.491,201.523,491910
2024-06-05,202.031,203.25,198.08,199.299,440630
2024-06-06,200.036,211.321,197.629,203.38,769490
2024-06-07,203.38,210.434,201.091,210.013,495080
